order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_percent
6073,3682,2013,3,48.7,138.8,5
6074,3683,2024,2,48.34,91.85,5
6075,3684,2006,1,34.68,34.68,0
6076,3684,2065,3,209.37,533.89,15
6077,3684,2056,4,286.88,1032.77,10
6078,3684,2030,1,47.85,43.07,10
6079,3685,2038,2,56.71,113.42,0
6080,3685,2024,2,48.34,91.85,5
6081,3685,2061,2,65.34,117.61,10
6082,3686,2043,1,46.31,46.31,0
6083,3686,2022,4,1084.43,4337.72,0
6084,3687,2053,4,29.11,116.44,0
6085,3687,2021,3,276.48,705.02,15
6086,3687,2054,3,273.62,820.86,0
6087,3687,2039,3,448.11,1344.33,0
6088,3687,2001,2,81.68,155.19,5
6089,3688,2003,3,413.8,1117.26,10
6090,3688,2066,1,181.12,181.12,0
6091,3688,2049,3,98.58,280.95,5
6092,3688,2083,2,555.23,1110.46,0
6093,3689,2048,1,880.52,748.44,15
6094,3689,2091,2,18.29,36.58,0
6095,3689,2040,2,30.53,54.95,10
6096,3690,2022,3,1084.43,3253.29,0
6097,3690,2047,1,69.63,62.67,10
6098,3690,2048,4,880.52,3345.98,5
6099,3690,2046,2,358.44,681.04,5
6100,3690,2033,2,36.7,73.4,0
6101,3690,2066,3,181.12,516.19,5
6102,3690,2063,2,373.81,747.62,0
6103,3690,2039,2,448.11,896.22,0
6104,3690,2045,4,1222.5,3912.0,20
6105,3690,2072,3,34.11,102.33,0
6106,3691,2075,2,1371.74,2469.13,10
6107,3691,2035,3,484.95,1454.85,0
6108,3691,2078,1,217.4,217.4,0
6109,3691,2030,1,47.85,43.07,10
6110,3691,2016,4,15.11,60.44,0
6111,3692,2014,3,80.82,218.21,10
6112,3692,2051,4,377.22,1508.88,0
6113,3692,2055,1,1703.16,1703.16,0
6114,3692,2056,3,286.88,860.64,0
6115,3693,2085,2,352.02,668.84,5
6116,3693,2025,2,190.35,380.7,0
6117,3693,2078,3,217.4,586.98,10
6118,3694,2027,1,1239.54,1177.56,5
6119,3694,2021,1,276.48,248.83,10
6120,3694,2070,4,237.56,807.7,15
6121,3694,2060,1,49.95,47.45,5
6122,3694,2079,2,29.21,52.58,10
6123,3695,2003,2,413.8,827.6,0
6124,3695,2088,1,1635.62,1390.28,15
6125,3696,2018,3,32.47,92.54,5
6126,3696,2025,1,190.35,190.35,0
6127,3696,2080,4,200.83,803.32,0
6128,3696,2060,3,49.95,142.36,5
6129,3696,2086,3,119.99,359.97,0
6130,3697,2040,2,30.53,61.06,0
6131,3697,2057,1,40.83,36.75,10
6132,3698,2067,3,330.49,991.47,0
6133,3698,2030,2,47.85,95.7,0
6134,3698,2093,2,903.01,1715.72,5
6135,3698,2039,2,448.11,806.6,10
6136,3699,2041,3,33.25,99.75,0
6137,3699,2009,3,70.87,191.35,10
6138,3699,2092,4,40.28,128.9,20
6139,3699,2075,4,1371.74,5212.61,5
6140,3699,2073,2,83.93,159.47,5
6141,3700,2006,3,34.68,104.04,0
6142,3700,2097,2,632.61,1138.7,10
6143,3701,2100,2,35.57,71.14,0
6144,3701,2043,4,46.31,148.19,20
6145,3702,2085,1,352.02,352.02,0
6146,3702,2074,2,47.62,85.72,10
6147,3702,2084,2,10.55,18.99,10
6148,3703,2089,3,19.64,47.14,20
6149,3703,2075,2,1371.74,2743.48,0
6150,3704,2053,3,29.11,87.33,0
6151,3704,2032,4,48.97,176.29,10
6152,3704,2009,4,70.87,283.48,0
6153,3704,2027,4,1239.54,4214.44,15
6154,3704,2011,1,1022.5,1022.5,0
6155,3705,2019,2,346.33,692.66,0
6156,3705,2030,4,47.85,191.4,0
6157,3705,2006,2,34.68,69.36,0
6158,3705,2079,1,29.21,29.21,0
6159,3705,2032,3,48.97,146.91,0
6160,3706,2091,4,18.29,73.16,0
6161,3706,2001,1,81.68,81.68,0
6162,3707,2066,4,181.12,652.03,10
6163,3707,2007,1,181.55,181.55,0
6164,3707,2008,2,25.42,40.67,20
6165,3707,2001,2,81.68,155.19,5
6166,3708,2086,4,119.99,479.96,0
6167,3708,2085,4,352.02,1408.08,0
6168,3708,2045,1,1222.5,1161.38,5
6169,3708,2044,2,188.1,338.58,10
6170,3709,2099,1,221.86,221.86,0
6171,3709,2005,4,821.88,3287.52,0
6172,3709,2006,1,34.68,34.68,0
6173,3710,2022,3,1084.43,3253.29,0
6174,3710,2027,4,1239.54,4710.25,5
6175,3711,2076,3,13.31,39.93,0
6176,3711,2030,1,47.85,38.28,20
6177,3712,2038,2,56.71,113.42,0
6178,3712,2024,4,48.34,193.36,0
6179,3712,2099,1,221.86,188.58,15
6180,3713,2078,3,217.4,652.2,0
6181,3713,2075,3,1371.74,4115.22,0
6182,3714,2079,4,29.21,105.16,10
6183,3714,2038,4,56.71,226.84,0
6184,3714,2033,1,36.7,36.7,0
6185,3715,2083,2,555.23,999.41,10
6186,3715,2058,4,46.76,187.04,0
6187,3715,2004,3,810.03,2187.08,10
6188,3716,2075,4,1371.74,5486.96,0
6189,3716,2097,4,632.61,2530.44,0
6190,3716,2028,3,13.67,41.01,0
6191,3717,2091,1,18.29,16.46,10
6192,3717,2011,3,1022.5,2760.75,10
6193,3717,2091,3,18.29,54.87,0
6194,3718,2090,1,140.69,140.69,0
6195,3718,2003,2,413.8,703.46,15
6196,3718,2015,1,296.44,296.44,0
6197,3719,2034,4,282.04,1128.16,0
6198,3719,2043,1,46.31,46.31,0
6199,3719,2036,1,43.48,41.31,5
6200,3719,2072,3,34.11,102.33,0
6201,3720,2038,2,56.71,113.42,0
6202,3721,2094,1,259.12,259.12,0
6203,3721,2060,2,49.95,99.9,0
6204,3721,2098,1,303.18,272.86,10
6205,3722,2070,3,237.56,712.68,0
6206,3722,2045,3,1222.5,3484.12,5
6207,3723,2015,1,296.44,251.97,15
6208,3723,2024,3,48.34,137.77,5
6209,3724,2067,4,330.49,1057.57,20
6210,3724,2023,2,67.99,129.18,5
6211,3725,2094,4,259.12,1036.48,0
6212,3725,2053,3,29.11,78.6,10
6213,3725,2094,2,259.12,440.5,15
6214,3726,2068,2,130.11,260.22,0
6215,3726,2078,2,217.4,369.58,15
6216,3727,2013,1,48.7,48.7,0
6217,3727,2061,3,65.34,156.82,20
6218,3728,2068,2,130.11,260.22,0
6219,3728,2037,2,130.62,222.05,15
6220,3728,2060,2,49.95,99.9,0
6221,3728,2065,4,209.37,795.61,5
6222,3729,2094,4,259.12,881.01,15
6223,3729,2048,2,880.52,1761.04,0
6224,3729,2081,3,77.16,196.76,15
6225,3729,2049,1,98.58,98.58,0
6226,3730,2004,1,810.03,769.53,5
6227,3730,2069,2,1040.52,1872.94,10
6228,3730,2023,1,67.99,64.59,5
6229,3730,2046,4,358.44,1433.76,0
6230,3730,2035,1,484.95,484.95,0
6231,3731,2017,2,33.22,56.47,15
6232,3731,2018,2,32.47,51.95,20
6233,3731,2064,2,480.18,816.31,15
6234,3732,2064,2,480.18,960.36,0
6235,3732,2053,2,29.11,55.31,5
6236,3733,2043,3,46.31,138.93,0
6237,3733,2056,4,286.88,1090.14,5
6238,3733,2074,2,47.62,90.48,5
6239,3733,2028,2,13.67,27.34,0
6240,3734,2031,1,43.62,37.08,15
6241,3734,2069,3,1040.52,2965.48,5
6242,3734,2003,3,413.8,1241.4,0
6243,3734,2009,2,70.87,141.74,0
6244,3735,2077,4,284.76,1025.14,10
6245,3735,2021,1,276.48,276.48,0
6246,3735,2085,1,352.02,316.82,10
6247,3735,2074,3,47.62,142.86,0
6248,3735,2064,4,480.18,1920.72,0
6249,3735,2016,3,15.11,40.8,10
6250,3735,2060,2,49.95,79.92,20
6251,3735,2044,4,188.1,752.4,0
6252,3736,2014,1,80.82,72.74,10
6253,3737,2037,4,130.62,522.48,0
6254,3737,2071,3,21.19,63.57,0
6255,3737,2025,2,190.35,342.63,10
6256,3738,2027,4,1239.54,4214.44,15
6257,3738,2040,1,30.53,27.48,10
6258,3739,2056,1,286.88,272.54,5
6259,3739,2035,3,484.95,1454.85,0
6260,3739,2007,3,181.55,544.65,0
6261,3740,2063,2,373.81,710.24,5
6262,3740,2012,1,38.81,31.05,20
6263,3740,2042,3,1820.54,4642.38,15
6264,3740,2097,2,632.61,1265.22,0
6265,3741,2054,1,273.62,273.62,0
6266,3742,2097,1,632.61,632.61,0
6267,3742,2072,1,34.11,28.99,15
6268,3742,2035,4,484.95,1939.8,0
6269,3742,2073,4,83.93,335.72,0
6270,3743,2023,3,67.99,203.97,0
6271,3743,2017,4,33.22,112.95,15
6272,3743,2033,2,36.7,66.06,10
6273,3744,2055,4,1703.16,6131.38,10
6274,3744,2094,4,259.12,984.66,5
6275,3744,2032,2,48.97,83.25,15
6276,3745,2002,1,1730.96,1644.41,5
6277,3746,2046,3,358.44,1075.32,0
6278,3746,2080,1,200.83,170.71,15
6279,3747,2083,1,555.23,527.47,5
6280,3748,2004,2,810.03,1620.06,0
6281,3748,2077,2,284.76,541.04,5
6282,3749,2002,4,1730.96,6923.84,0
6283,3749,2092,3,40.28,114.8,5
6284,3750,2068,1,130.11,130.11,0
6285,3750,2028,2,13.67,24.61,10
6286,3750,2023,3,67.99,183.57,10
6287,3750,2085,4,352.02,1196.87,15
6288,3751,2013,1,48.7,43.83,10
6289,3752,2092,4,40.28,153.06,5
6290,3752,2021,1,276.48,262.66,5
6291,3753,2085,2,352.02,704.04,0
6292,3754,2074,4,47.62,180.96,5
6293,3754,2009,4,70.87,240.96,15
6294,3754,2074,3,47.62,128.57,10
6295,3754,2031,3,43.62,117.77,10
6296,3755,2051,3,377.22,1131.66,0
6297,3755,2018,3,32.47,97.41,0
6298,3756,2031,4,43.62,174.48,0
6299,3756,2041,3,33.25,89.78,10
6300,3756,2100,4,35.57,135.17,5
6301,3757,2045,3,1222.5,3667.5,0
6302,3757,2010,1,29.84,29.84,0
6303,3757,2074,1,47.62,45.24,5
6304,3757,2016,4,15.11,54.4,10
6305,3757,2025,1,190.35,161.8,15
6306,3757,2071,2,21.19,42.38,0
6307,3758,2068,2,130.11,260.22,0
6308,3758,2053,4,29.11,116.44,0
6309,3758,2036,1,43.48,43.48,0
6310,3759,2059,1,1543.12,1311.65,15
6311,3759,2014,1,80.82,68.7,15
6312,3759,2047,3,69.63,188.0,10
6313,3759,2080,1,200.83,200.83,0
6314,3760,2051,3,377.22,1131.66,0
6315,3760,2034,4,282.04,1071.75,5
6316,3760,2072,3,34.11,102.33,0
6317,3761,2007,1,181.55,181.55,0
6318,3761,2036,1,43.48,43.48,0
6319,3762,2002,3,1730.96,5192.88,0
6320,3762,2072,1,34.11,27.29,20
6321,3762,2015,1,296.44,296.44,0
6322,3763,2076,1,13.31,12.64,5
6323,3763,2060,4,49.95,189.81,5
6324,3763,2017,2,33.22,63.12,5
6325,3763,2015,2,296.44,533.59,10
6326,3764,2043,3,46.31,118.09,15
6327,3764,2009,4,70.87,269.31,5
6328,3764,2028,2,13.67,24.61,10
6329,3764,2081,4,77.16,277.78,10
6330,3764,2081,1,77.16,77.16,0
6331,3764,2079,3,29.21,87.63,0
6332,3765,2091,4,18.29,69.5,5
6333,3765,2062,1,1545.39,1390.85,10
6334,3765,2007,2,181.55,363.1,0
6335,3765,2085,3,352.02,897.65,15
6336,3765,2081,2,77.16,154.32,0
6337,3766,2002,3,1730.96,4673.59,10
6338,3766,2007,3,181.55,462.95,15
6339,3766,2057,2,40.83,81.66,0
6340,3767,2098,1,303.18,288.02,5
6341,3767,2041,1,33.25,31.59,5
6342,3767,2085,3,352.02,1056.06,0
6343,3768,2044,2,188.1,357.39,5
6344,3768,2030,3,47.85,122.02,15
6345,3768,2052,4,856.26,3425.04,0
6346,3769,2075,2,1371.74,2743.48,0
6347,3769,2037,2,130.62,261.24,0
6348,3770,2051,4,377.22,1207.1,20
6349,3770,2015,4,296.44,1067.18,10
6350,3771,2074,2,47.62,85.72,10
6351,3771,2025,2,190.35,380.7,0
6352,3772,2020,1,857.35,728.75,15
6353,3772,2014,3,80.82,206.09,15
6354,3772,2037,3,130.62,372.27,5
6355,3772,2063,4,373.81,1420.48,5
6356,3772,2001,4,81.68,326.72,0
6357,3773,2032,2,48.97,88.15,10
6358,3773,2004,4,810.03,3078.11,5
6359,3773,2079,1,29.21,26.29,10
6360,3773,2045,1,1222.5,1222.5,0
6361,3774,2048,3,880.52,2641.56,0
6362,3774,2065,2,209.37,418.74,0
6363,3774,2036,4,43.48,173.92,0
6364,3775,2056,4,286.88,1147.52,0
6365,3775,2022,1,1084.43,921.77,15
6366,3775,2064,3,480.18,1440.54,0
6367,3776,2083,2,555.23,1110.46,0
6368,3776,2066,4,181.12,724.48,0
6369,3776,2091,2,18.29,34.75,5
6370,3776,2050,1,388.25,349.42,10
6371,3777,2069,1,1040.52,1040.52,0
6372,3777,2077,3,284.76,854.28,0
6373,3778,2062,4,1545.39,6181.56,0
6374,3778,2022,2,1084.43,1951.97,10
6375,3778,2025,4,190.35,761.4,0
6376,3779,2051,3,377.22,1131.66,0
6377,3779,2025,1,190.35,152.28,20
6378,3779,2016,1,15.11,15.11,0
6379,3780,2086,1,119.99,113.99,5
6380,3780,2092,2,40.28,80.56,0
6381,3780,2062,4,1545.39,4945.25,20
6382,3781,2074,2,47.62,95.24,0
6383,3781,2081,3,77.16,231.48,0
6384,3781,2023,4,67.99,217.57,20
6385,3781,2083,1,555.23,555.23,0
6386,3781,2097,1,632.61,632.61,0
6387,3781,2029,3,96.44,289.32,0
6388,3782,2050,4,388.25,1553.0,0
6389,3782,2050,3,388.25,1164.75,0
6390,3782,2076,2,13.31,25.29,5
6391,3782,2048,1,880.52,880.52,0
6392,3783,2076,3,13.31,33.94,15
6393,3783,2030,3,47.85,122.02,15
6394,3783,2032,3,48.97,132.22,10
6395,3783,2073,4,83.93,335.72,0
6396,3783,2059,2,1543.12,3086.24,0
6397,3783,2076,2,13.31,25.29,5
6398,3784,2012,2,38.81,77.62,0
6399,3784,2072,1,34.11,34.11,0
6400,3785,2064,4,480.18,1920.72,0
6401,3785,2026,1,344.85,293.12,15
6402,3786,2027,3,1239.54,3532.69,5
6403,3786,2035,3,484.95,1454.85,0
6404,3786,2060,1,49.95,47.45,5
6405,3786,2070,4,237.56,950.24,0
6406,3786,2058,1,46.76,46.76,0
6407,3787,2004,3,810.03,2430.09,0
6408,3787,2047,4,69.63,264.59,5
6409,3787,2085,4,352.02,1267.27,10
6410,3788,2087,4,33.41,133.64,0
6411,3788,2060,3,49.95,134.87,10
6412,3788,2030,3,47.85,143.55,0
6413,3788,2050,1,388.25,388.25,0
6414,3789,2055,2,1703.16,3406.32,0
6415,3789,2019,3,346.33,987.04,5
6416,3790,2098,3,303.18,909.54,0
6417,3790,2018,3,32.47,77.93,20
6418,3790,2030,1,47.85,47.85,0
6419,3790,2027,1,1239.54,1239.54,0
6420,3790,2078,1,217.4,206.53,5
6421,3791,2032,2,48.97,88.15,10
6422,3791,2066,2,181.12,344.13,5
6423,3791,2088,1,1635.62,1635.62,0
6424,3791,2038,1,56.71,56.71,0
6425,3792,2024,1,48.34,45.92,5
6426,3792,2009,3,70.87,201.98,5
6427,3792,2064,2,480.18,960.36,0
6428,3793,2073,3,83.93,226.61,10
6429,3793,2039,4,448.11,1792.44,0
6430,3793,2074,1,47.62,47.62,0
6431,3794,2025,3,190.35,456.84,20
6432,3794,2032,1,48.97,48.97,0
6433,3794,2097,3,632.61,1802.94,5
6434,3795,2049,2,98.58,177.44,10
6435,3795,2087,2,33.41,66.82,0
6436,3796,2093,1,903.01,857.86,5
6437,3796,2078,3,217.4,652.2,0
6438,3796,2085,3,352.02,1056.06,0
6439,3796,2004,4,810.03,2592.1,20
6440,3796,2095,4,43.25,173.0,0
6441,3797,2003,4,413.8,1655.2,0
6442,3797,2050,1,388.25,388.25,0
6443,3798,2008,4,25.42,101.68,0
6444,3798,2055,3,1703.16,4854.01,5
6445,3799,2025,2,190.35,380.7,0
6446,3799,2018,2,32.47,64.94,0
6447,3799,2012,1,38.81,38.81,0
6448,3799,2005,4,821.88,2958.77,10
6449,3799,2031,4,43.62,174.48,0
6450,3799,2097,1,632.61,632.61,0
6451,3800,2017,3,33.22,99.66,0
6452,3800,2021,4,276.48,1050.62,5
6453,3801,2033,3,36.7,93.58,15
6454,3802,2012,4,38.81,155.24,0
6455,3802,2001,1,81.68,69.43,15
6456,3803,2082,4,32.76,111.38,15
6457,3803,2036,4,43.48,165.22,5
6458,3804,2053,3,29.11,87.33,0
6459,3804,2040,3,30.53,91.59,0
6460,3804,2058,3,46.76,140.28,0
6461,3805,2079,2,29.21,58.42,0
6462,3805,2062,1,1545.39,1313.58,15
6463,3805,2002,1,1730.96,1644.41,5
6464,3806,2060,4,49.95,169.83,15
6465,3806,2009,4,70.87,269.31,5
6466,3806,2040,2,30.53,48.85,20
6467,3807,2017,1,33.22,33.22,0
6468,3808,2079,2,29.21,55.5,5
6469,3809,2074,3,47.62,121.43,15
6470,3809,2011,3,1022.5,2914.12,5
6471,3809,2053,2,29.11,58.22,0
6472,3810,2006,2,34.68,69.36,0
6473,3810,2052,4,856.26,2740.03,20
6474,3810,2041,2,33.25,66.5,0
6475,3810,2006,1,34.68,34.68,0
6476,3810,2034,1,282.04,282.04,0
6477,3810,2063,4,373.81,1495.24,0
6478,3811,2037,4,130.62,417.98,20
6479,3811,2075,1,1371.74,1371.74,0
6480,3811,2043,3,46.31,131.98,5
6481,3811,2068,2,130.11,260.22,0
6482,3811,2014,2,80.82,129.31,20
6483,3812,2039,4,448.11,1613.2,10
6484,3812,2048,4,880.52,3169.87,10
6485,3812,2030,4,47.85,191.4,0
6486,3813,2022,1,1084.43,1084.43,0
6487,3813,2074,1,47.62,47.62,0
6488,3813,2057,3,40.83,97.99,20
6489,3813,2068,1,130.11,110.59,15
6490,3813,2085,3,352.02,1056.06,0
6491,3814,2036,2,43.48,86.96,0
6492,3814,2051,4,377.22,1508.88,0
6493,3814,2052,2,856.26,1541.27,10
6494,3815,2072,4,34.11,136.44,0
6495,3815,2095,1,43.25,38.93,10
6496,3815,2086,1,119.99,113.99,5
6497,3816,2061,3,65.34,196.02,0
6498,3816,2083,1,555.23,555.23,0
6499,3817,2066,3,181.12,489.02,10
6500,3817,2087,3,33.41,90.21,10
6501,3817,2036,4,43.48,165.22,5
6502,3817,2040,4,30.53,116.01,5
6503,3818,2022,3,1084.43,2765.3,15
6504,3818,2074,3,47.62,142.86,0
6505,3818,2042,3,1820.54,5461.62,0
6506,3819,2049,3,98.58,295.74,0
6507,3819,2060,4,49.95,199.8,0
6508,3819,2008,2,25.42,50.84,0
6509,3820,2097,1,632.61,632.61,0
6510,3820,2075,2,1371.74,2194.78,20
6511,3820,2047,4,69.63,278.52,0
6512,3820,2062,4,1545.39,5872.48,5
6513,3821,2055,4,1703.16,6131.38,10
6514,3821,2023,2,67.99,135.98,0
6515,3822,2040,1,30.53,29.0,5
6516,3823,2012,1,38.81,32.99,15
6517,3823,2057,1,40.83,40.83,0
6518,3823,2035,3,484.95,1454.85,0
6519,3824,2049,1,98.58,93.65,5
6520,3824,2006,4,34.68,138.72,0
6521,3825,2010,4,29.84,119.36,0
6522,3825,2025,3,190.35,485.39,15
6523,3825,2053,4,29.11,116.44,0
6524,3825,2014,2,80.82,161.64,0
6525,3825,2056,2,286.88,573.76,0
6526,3826,2009,1,70.87,63.78,10
6527,3826,2006,1,34.68,34.68,0
6528,3826,2031,2,43.62,82.88,5
6529,3826,2050,1,388.25,349.42,10
6530,3826,2076,2,13.31,25.29,5
6531,3827,2034,4,282.04,1128.16,0
6532,3827,2097,2,632.61,1201.96,5
6533,3828,2039,4,448.11,1433.95,20
6534,3828,2072,3,34.11,102.33,0
6535,3828,2009,3,70.87,180.72,15
6536,3828,2013,4,48.7,194.8,0
6537,3829,2039,3,448.11,1344.33,0
6538,3829,2025,3,190.35,542.5,5
6539,3829,2001,2,81.68,163.36,0
6540,3830,2051,2,377.22,679.0,10
6541,3830,2018,3,32.47,82.8,15
6542,3830,2005,2,821.88,1643.76,0
6543,3831,2020,3,857.35,2572.05,0
6544,3831,2060,2,49.95,89.91,10
6545,3832,2056,2,286.88,487.7,15
6546,3832,2033,3,36.7,110.1,0
6547,3833,2021,2,276.48,525.31,5
6548,3833,2056,4,286.88,1147.52,0
6549,3833,2055,1,1703.16,1703.16,0
6550,3834,2036,3,43.48,123.92,5
6551,3834,2044,2,188.1,357.39,5
6552,3835,2013,1,48.7,48.7,0
6553,3835,2086,1,119.99,95.99,20
6554,3835,2094,2,259.12,440.5,15
6555,3836,2045,3,1222.5,3484.12,5
6556,3836,2002,4,1730.96,6923.84,0
6557,3836,2083,3,555.23,1499.12,10
6558,3836,2041,2,33.25,56.52,15
6559,3837,2051,1,377.22,377.22,0
6560,3837,2003,3,413.8,1241.4,0
6561,3837,2099,2,221.86,399.35,10
6562,3838,2077,1,284.76,284.76,0
6563,3838,2037,3,130.62,391.86,0
6564,3839,2044,4,188.1,752.4,0
6565,3839,2050,3,388.25,1164.75,0
6566,3839,2079,2,29.21,55.5,5
6567,3840,2037,1,130.62,104.5,20
6568,3840,2040,4,30.53,122.12,0
6569,3840,2042,2,1820.54,3641.08,0
6570,3840,2051,3,377.22,1018.49,10
6571,3841,2087,4,33.41,120.28,10
6572,3841,2065,3,209.37,628.11,0
6573,3842,2050,1,388.25,310.6,20
6574,3842,2051,2,377.22,754.44,0
6575,3842,2098,4,303.18,1212.72,0
6576,3843,2039,4,448.11,1792.44,0
6577,3844,2008,1,25.42,21.61,15
6578,3844,2059,1,1543.12,1543.12,0
6579,3844,2032,2,48.97,97.94,0
6580,3844,2069,4,1040.52,3953.98,5
6581,3845,2023,1,67.99,67.99,0
6582,3845,2090,3,140.69,422.07,0
6583,3846,2080,1,200.83,160.66,20
6584,3846,2090,1,140.69,140.69,0
6585,3846,2098,4,303.18,1212.72,0
6586,3846,2056,4,286.88,1147.52,0
6587,3847,2027,2,1239.54,2479.08,0
6588,3847,2082,3,32.76,88.45,10
6589,3847,2065,3,209.37,628.11,0
6590,3847,2064,1,480.18,408.15,15
6591,3848,2070,2,237.56,475.12,0
6592,3848,2093,2,903.01,1806.02,0
6593,3848,2040,1,30.53,29.0,5
6594,3849,2079,2,29.21,58.42,0
6595,3849,2069,3,1040.52,2965.48,5
6596,3850,2099,3,221.86,665.58,0
6597,3850,2100,3,35.57,96.04,10
6598,3850,2035,3,484.95,1454.85,0
6599,3851,2094,1,259.12,259.12,0
6600,3851,2053,4,29.11,110.62,5
6601,3851,2097,1,632.61,632.61,0
6602,3852,2012,2,38.81,65.98,15
6603,3852,2099,3,221.86,665.58,0
6604,3852,2019,2,346.33,692.66,0
6605,3852,2039,1,448.11,358.49,20
6606,3853,2088,1,1635.62,1553.84,5
6607,3853,2091,2,18.29,36.58,0
6608,3853,2065,2,209.37,418.74,0
6609,3853,2091,1,18.29,15.55,15
6610,3853,2020,1,857.35,814.48,5
6611,3854,2083,3,555.23,1665.69,0
6612,3854,2013,2,48.7,97.4,0
6613,3854,2011,1,1022.5,1022.5,0
6614,3855,2048,2,880.52,1496.88,15
6615,3856,2097,2,632.61,1138.7,10
6616,3856,2040,3,30.53,91.59,0
6617,3856,2077,1,284.76,242.05,15
6618,3856,2060,1,49.95,42.46,15
6619,3856,2031,2,43.62,78.52,10
6620,3857,2073,3,83.93,214.02,15
6621,3857,2046,1,358.44,358.44,0
6622,3857,2048,4,880.52,3522.08,0
6623,3857,2081,4,77.16,308.64,0
6624,3857,2011,4,1022.5,3272.0,20
6625,3857,2013,4,48.7,194.8,0
6626,3858,2045,2,1222.5,2445.0,0
6627,3858,2014,1,80.82,80.82,0
6628,3858,2008,1,25.42,25.42,0
6629,3858,2033,2,36.7,66.06,10
6630,3858,2049,1,98.58,93.65,5
6631,3858,2099,3,221.86,665.58,0
6632,3859,2084,2,10.55,21.1,0
6633,3859,2029,4,96.44,366.47,5
6634,3859,2018,4,32.47,116.89,10
6635,3860,2016,4,15.11,57.42,5
6636,3860,2052,2,856.26,1712.52,0
6637,3861,2053,2,29.11,55.31,5
6638,3861,2006,2,34.68,69.36,0
6639,3861,2063,2,373.81,710.24,5
6640,3861,2022,3,1084.43,3090.63,5
6641,3862,2020,1,857.35,771.62,10
6642,3862,2062,4,1545.39,5872.48,5
6643,3863,2096,3,127.97,307.13,20
6644,3863,2065,2,209.37,418.74,0
6645,3863,2012,1,38.81,38.81,0
6646,3864,2035,4,484.95,1939.8,0
6647,3864,2076,1,13.31,12.64,5
6648,3864,2095,3,43.25,129.75,0
6649,3864,2065,4,209.37,837.48,0
6650,3865,2100,1,35.57,32.01,10
6651,3865,2066,3,181.12,516.19,5
6652,3865,2051,3,377.22,1075.08,5
6653,3866,2046,4,358.44,1433.76,0
6654,3866,2043,3,46.31,131.98,5
6655,3866,2064,1,480.18,408.15,15
6656,3867,2098,1,303.18,242.54,20
6657,3867,2042,3,1820.54,5461.62,0
6658,3867,2009,1,70.87,70.87,0
6659,3867,2091,2,18.29,34.75,5
6660,3868,2068,1,130.11,123.6,5
6661,3868,2007,2,181.55,326.79,10
6662,3868,2080,1,200.83,170.71,15
6663,3868,2024,3,48.34,137.77,5
6664,3869,2029,4,96.44,366.47,5
6665,3869,2055,3,1703.16,5109.48,0
6666,3869,2007,4,181.55,617.27,15
6667,3869,2055,3,1703.16,4598.53,10
6668,3870,2014,3,80.82,242.46,0
6669,3870,2085,1,352.02,334.42,5
6670,3871,2040,2,30.53,48.85,20
6671,3871,2027,1,1239.54,1239.54,0
6672,3871,2057,3,40.83,122.49,0
6673,3872,2056,2,286.88,573.76,0
6674,3872,2060,2,49.95,89.91,10
6675,3872,2047,2,69.63,139.26,0
6676,3873,2055,1,1703.16,1703.16,0
6677,3873,2009,2,70.87,141.74,0
6678,3873,2053,4,29.11,104.8,10
6679,3873,2095,3,43.25,123.26,5
6680,3873,2051,4,377.22,1433.44,5
6681,3874,2011,3,1022.5,2914.12,5
6682,3874,2087,1,33.41,33.41,0
6683,3874,2011,4,1022.5,4090.0,0
6684,3875,2037,2,130.62,261.24,0
6685,3875,2059,4,1543.12,6172.48,0
6686,3876,2001,3,81.68,208.28,15
6687,3876,2095,3,43.25,129.75,0
6688,3876,2025,2,190.35,323.59,15
6689,3877,2063,2,373.81,747.62,0
6690,3877,2018,3,32.47,87.67,10
6691,3877,2057,2,40.83,81.66,0
6692,3877,2100,4,35.57,128.05,10
6693,3877,2053,2,29.11,46.58,20
6694,3878,2047,2,69.63,125.33,10
6695,3878,2004,1,810.03,810.03,0
6696,3878,2083,4,555.23,2220.92,0
6697,3879,2070,4,237.56,902.73,5
6698,3879,2055,1,1703.16,1532.84,10
6699,3879,2043,3,46.31,138.93,0
6700,3879,2032,1,48.97,48.97,0
6701,3880,2012,2,38.81,69.86,10
6702,3880,2044,4,188.1,752.4,0
6703,3880,2056,4,286.88,1147.52,0
6704,3881,2070,1,237.56,237.56,0
6705,3882,2097,4,632.61,2277.4,10
6706,3882,2051,1,377.22,377.22,0
6707,3883,2100,4,35.57,113.82,20
6708,3883,2080,2,200.83,401.66,0
6709,3883,2081,1,77.16,77.16,0
6710,3884,2005,2,821.88,1561.57,5
6711,3885,2016,2,15.11,27.2,10
6712,3886,2032,4,48.97,195.88,0
6713,3886,2016,2,15.11,30.22,0
6714,3886,2072,3,34.11,86.98,15
6715,3887,2050,2,388.25,698.85,10
6716,3887,2048,1,880.52,836.49,5
6717,3887,2007,3,181.55,490.19,10
6718,3888,2002,3,1730.96,4933.24,5
6719,3888,2021,2,276.48,552.96,0
6720,3889,2077,1,284.76,284.76,0
6721,3890,2012,4,38.81,147.48,5
6722,3890,2017,3,33.22,89.69,10
6723,3890,2019,1,346.33,311.7,10
6724,3891,2004,1,810.03,810.03,0
6725,3891,2088,1,1635.62,1390.28,15
